Pris,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,URL,ID,Dager siden annonse,Nybygg,Fylke,Omkostninger,Totalpris,Kommunale avg.,Formuesverdi,Tomteareal,Aircondition,Alarm,Balkong/Terrasse,Takterasse,Barnevennlig,Bredbåndstilknytning,Fellesvaskeri,Garasje/P-plass,Heis,Ingen gjenboerer,Kabel-TV,Lademulighet,Livsløpsstandard,Moderne,Offentlig vann/kloakk,Parkett,Peis/Ildsted,Rolig,Sentralt,Utsikt,Vaktmester-/vektertjeneste,Bademulighet,Fiskemulighet,Turterreng
350000,Andre,Eier (Selveier),,12,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=196629412&location=0.22042&page=1&sort=PUBLISHED_DESC,196629412,"3 days, 0:00:00",1,Agder,9920,359920,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400000.0,Leilighet,Eier (Selveier),2.5,107.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=206158907&location=0.22042&page=1&sort=PUBLISHED_DESC,206158907,"17 days, 0:00:00",1,Agder,1637024520,49173207924520,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950000,Enebolig,Eier (Selveier),4,150,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=139898411&location=0.22042&page=1&sort=PUBLISHED_DESC,139898411,"15 days, 0:00:00",1,Agder,56996,5006996,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1890000.0,Leilighet,Eier (Selveier),3,70.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=182905024&location=0.22042&page=1&sort=PUBLISHED_DESC,182905024,"3 days, 0:00:00",1,Agder,99920,18899202089920,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,Enebolig,Eier (Selveier),3,132,152,,1970,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=245980877,245980877,0:00:00,0,Agder,178142,6678142,11887,533567,1312,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5350000,Enebolig,Eier (Selveier),3,105,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=157000101&location=0.22042&page=2&sort=PUBLISHED_DESC,157000101,"3 days, 0:00:00",1,Agder,61525,5411525,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3920000.0,Leilighet,Eier (Selveier),2.0,85.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=183642735&location=0.22042&page=2&sort=PUBLISHED_DESC,183642735,"17 days, 0:00:00",1,Agder,9770113420,26026905264140,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325000.0,Leilighet,Eier (Selveier),2,92.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=154128927&location=0.22042&page=2&sort=PUBLISHED_DESC,154128927,"1 day, 0:00:00",1,Agder,1122512463,41062254567463,,,,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1890000,Enebolig,Eier (Selveier),3,118,171,,1934,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=245772059,245772059,"1 day, 0:00:00",0,Agder,62922,1952922,,317592,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000.0,,,,,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232997768&location=0.22042&page=2&sort=PUBLISHED_DESC,232997768,0,1,Agder,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6425000.0,,,,77.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=229677761&location=0.22042&page=2&sort=PUBLISHED_DESC,229677761,0,1,Agder,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390000,Leilighet,Andel,2,72,75,1,1989,F - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=220143344,220143344,"1 day, 0:00:00",0,Agder,960,1751720,,592457,2553,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1
3790000,Enebolig,Eier (Selveier),4,1427,149,,2021,C - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=245710085,245710085,"1 day, 0:00:00",0,Agder,110420,3900420,,,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865000.0,,,,102.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=237581369&location=0.22042&page=2&sort=PUBLISHED_DESC,237581369,0,1,Agder,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670000,,,,120,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=215993039&location=0.22042&page=2&sort=PUBLISHED_DESC,215993039,0,1,Agder,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320000.0,Leilighet,Eier (Selveier),2.0,97.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=245624691&location=0.22042&page=2&sort=PUBLISHED_DESC,245624691,0:00:00,1,Agder,252742,31427428002742,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140000.0,Leilighet,Eier (Selveier),3,75,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=126369663&location=0.22042&page=2&sort=PUBLISHED_DESC,126369663,"4 days, 0:00:00",1,Agder,75009500,20975002197500,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925000.0,Leilighet,Eier (Selveier),3,119.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=233006093&location=0.22042&page=2&sort=PUBLISHED_DESC,233006093,"4 days, 0:00:00",1,Agder,50426412,37950428066412,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990000,Leilighet,Eier (Selveier),2,94,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=206033336&location=0.22042&page=2&sort=PUBLISHED_DESC,206033336,"4 days, 0:00:00",1,Agder,199750,8189750,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
1890000.0,Leilighet,Andel,2.5,72.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=196519777&location=0.22042&page=2&sort=PUBLISHED_DESC,196519777,"4 days, 0:00:00",1,Agder,11432,30914324391432,,,,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5060000,Leilighet,Eier (Selveier),2,83,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232999998&location=0.22042&page=2&sort=PUBLISHED_DESC,232999998,"4 days, 0:00:00",1,Agder,7442,5067442,,,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
5020000.0,Leilighet,Eier (Selveier),2.5,83.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=183548871&location=0.22042&page=2&sort=PUBLISHED_DESC,183548871,"2 days, 0:00:00",1,Agder,917013290,35998705511170,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590000,Leilighet,Eier (Selveier),3,92,97,1,2015,C - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=245439728,245439728,"5 days, 0:00:00",0,Agder,91092,3681092,,910618,3194,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1
4000000,Enebolig,Eier (Selveier),4,183,193,,2002,D - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=213159520,213159520,0:00:00,0,Agder,115642,4115642,14653,800299,837,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
2750000,Leilighet,Andel,2,68,70,9,1956,,https://www.finn.no/realestate/homes/ad.html?finnkode=228750492,228750492,0:00:00,0,Agder,,,,535111,3953,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
4850000,Enebolig,Eier (Selveier),4,206,241,,1989,D - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=245656861,245656861,"2 days, 0:00:00",0,Agder,136892,4986892,15931,1170186,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6300000,Enebolig,Eier (Selveier),6,215,277,3,1997,E - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=245601663,245601663,"2 days, 0:00:00",0,Agder,158842,6458842,25238,1108167,571,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1
