Pris,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,URL,ID,Dager siden annonse,Nybygg,Fylke,Omkostninger,Totalpris,Kommunale avg.,Formuesverdi,Tomteareal,Aircondition,Alarm,Balkong/Terrasse,Takterasse,Barnevennlig,Bredbåndstilknytning,Fellesvaskeri,Garasje/P-plass,Heis,Ingen gjenboerer,Kabel-TV,Lademulighet,Livsløpsstandard,Moderne,Offentlig vann/kloakk,Parkett,Peis/Ildsted,Rolig,Sentralt,Utsikt,Vaktmester-/vektertjeneste,Bademulighet,Fiskemulighet,Turterreng
1450000,Leilighet,Andel,2,67,67,1,1957,G - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=246114095,246114095,"1 day, 0:00:00",0,Viken,7305,2108173,,510982,2303,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4190000,Tomannsbolig,Eier (Selveier),3,93,103,,2022,,https://www.finn.no/realestate/homes/ad.html?finnkode=246137703,246137703,0:00:00,0,Viken,19112,4209112,,,351,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
5400000,Leilighet,Eier (Selveier),2,96,96,3,2005,D - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=246039980,246039980,"1 day, 0:00:00",0,Viken,136720,5549696,,914892,3110,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1
3850000,Leilighet,Eier (Selveier),2,70,73,2,2020,,https://www.finn.no/realestate/homes/ad.html?finnkode=246126115,246126115,0:00:00,0,Viken,107792,3957792,,735018,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8550000,Leilighet,Eier (Selveier),2,91,91,2,2021,,https://www.finn.no/realestate/homes/ad.html?finnkode=238400347,238400347,"1 day, 0:00:00",0,Viken,215092,8765092,,,5462,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1
4950000,Leilighet,Eier (Selveier),2,72,76,4,2019,C - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=245384605,245384605,"1 day, 0:00:00",0,Viken,125124,5075124,10865,1047679,1873,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2650000,Leilighet,Andel,2,71,74,4,2021,C - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=237696112,237696112,"1 day, 0:00:00",0,Viken,8582,5053582,,,4440,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1
3190000,Leilighet,Andel,,61,71,9,1980,F - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=246116500,246116500,0:00:00,0,Viken,8010,3415997,,705102,4533,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1
3500000,Enebolig,Eier (Selveier),3,110,223,2,1969,,https://www.finn.no/realestate/homes/ad.html?finnkode=245966386,245966386,"1 day, 0:00:00",0,Viken,88900,3588900,6440,773949,1174,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
1590000,Leilighet,Andel,1,44,44,4,1974,,https://www.finn.no/realestate/homes/ad.html?finnkode=246115616,246115616,"1 day, 0:00:00",0,Viken,1190,1761589,,332488,7904,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
3250000,Leilighet,Eier (Selveier),1,61,61,3,1972,F - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=246083768,246083768,"1 day, 0:00:00",0,Viken,82862,3344640,8596,798264,54748,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
3690000,Enebolig,Eier (Selveier),4,121,121,,1985,F - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=235246749,235246749,"1 day, 0:00:00",0,Viken,98622,3788622,8661,713078,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=213162994&location=0.22030&page=1&sort=PUBLISHED_DESC,213162994,0,1,Viken,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100000,Leilighet,Eier (Selveier),1,66,66,3,1895,G - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=246106137,246106137,"1 day, 0:00:00",0,Viken,103842,4203842,,1023510,1484,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
4700000,Enebolig,Eier (Selveier),4,180,195,2,1967,F - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=246104391,246104391,"1 day, 0:00:00",0,Viken,118900,4818900,13270,730555,2106,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
2750000,Rekkehus,Andel,3,105,113,2,1976,E - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=237694115,237694115,"1 day, 0:00:00",0,Viken,1210,2864753,,768842,28696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750000,Leilighet,Andel,1,44,44,3,1969,,https://www.finn.no/realestate/homes/ad.html?finnkode=245995241,245995241,"1 day, 0:00:00",0,Viken,1682,1925081,,382226,5472,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
2390000,Leilighet,Andel,1,49,49,1,2005,,https://www.finn.no/realestate/homes/ad.html?finnkode=246103289,246103289,"1 day, 0:00:00",0,Viken,,,,731471,5331,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3490000,Leilighet,Eier (Selveier),2,67,71,1,2018,C - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=246083031,246083031,"1 day, 0:00:00",0,Viken,88624,3584860,7882,731826,59,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1
5900000,Enebolig,Eier (Selveier),5,133,138,3,2018,C - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=241121432,241121432,"1 day, 0:00:00",0,Viken,150728,6126160,15504,1379259,249,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
3190000,Leilighet,Andel,1,48,63,7,1968,G - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=245989882,245989882,"1 day, 0:00:00",0,Viken,10032,3657382,,,1765,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3650000,Enebolig,Eier (Selveier),3,101,111,1,1984,,https://www.finn.no/realestate/homes/ad.html?finnkode=242519677,242519677,"1 day, 0:00:00",0,Viken,92670,3742670,16163,662038,337,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
1300000,Leilighet,Eier (Selveier),2,46,50,1,2008,D - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=246094328,246094328,0:00:00,0,Viken,44070,1344070,15389,390000,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900000,Gårdsbruk/Småbruk,Eier (Selveier),1,103,397,1,1775,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=242476588,242476588,"5 days, 0:00:00",0,Viken,48900,1948900,3702,,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
6950000,,,,124,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232580595&location=0.22030&page=2&sort=PUBLISHED_DESC,232580595,0,1,Viken,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750000,Tomannsbolig,Eier (Selveier),3,145,210,,1935,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=246093080,246093080,0:00:00,0,Viken,127742,4877742,21639,,277,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
9000000,Leilighet,Eier (Selveier),2,88,92,3,2018,,https://www.finn.no/realestate/homes/ad.html?finnkode=246092206,246092206,0:00:00,0,Viken,26370,9026370,,,,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
8700000,Leilighet,Eier (Selveier),2,88,92,2,2018,,https://www.finn.no/realestate/homes/ad.html?finnkode=246091775,246091775,0:00:00,0,Viken,26370,8726370,,,,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
1900000,Leilighet,Andel,1,57,76,2,1983,F - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=245616116,245616116,"1 day, 0:00:00",0,Viken,1210,2243541,,523572,3069,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
8900000,Leilighet,Eier (Selveier),3,125,128,5,2003,,https://www.finn.no/realestate/homes/ad.html?finnkode=245833013,245833013,"1 day, 0:00:00",0,Viken,233142,9133142,,1581890,11143,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1
5800000,Leilighet,Eier (Selveier),2,85,89,2,2013,D - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=231607366,231607366,0:00:00,0,Viken,154020,5954020,,1305978,2416,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
8990000,Leilighet,Eier (Selveier),3,85,97,2,2020,B - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=235402596,235402596,0:00:00,0,Viken,236320,9226320,,,,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
3900000,Enebolig,Eier (Selveier),3,124,141,2,1980,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=246006363,246006363,"1 day, 0:00:00",0,Viken,98842,3998842,12573,820567,913,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1
3490000,Tomannsbolig,Eier (Selveier),3,102,111,,2020,B - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=246088012,246088012,0:00:00,0,Viken,102920,3592920,3187,,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690000,Leilighet,Eier (Selveier),0,29,31,2,2019,B - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=246013739,246013739,"1 day, 0:00:00",0,Viken,68592,2758592,,573980,9667,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1
10200000,Enebolig,Eier (Selveier),3,116,116,2,1850,G - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=235164072,235164072,"1 day, 0:00:00",0,Viken,263842,10463842,11296,1344342,309,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1
1900000,Leilighet,Andel,1,51,55,1,1976,,https://www.finn.no/realestate/homes/ad.html?finnkode=246083885,246083885,"1 day, 0:00:00",0,Viken,7493,2111124,,443772,43991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800000,,,,66,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=220141688&location=0.22030&page=2&sort=PUBLISHED_DESC,220141688,0,1,Viken,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11340000.0,Enebolig,Eier (Selveier),4,178.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=246081715&location=0.22030&page=2&sort=PUBLISHED_DESC,246081715,"1 day, 0:00:00",1,Viken,101342,1088134212001342,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10950000,Leilighet,Eier (Selveier),2,77,80,2,2021,A - lysegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=241073582,241073582,0:00:00,0,Viken,282770,11232770,,,9137,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
4970000.0,,,,73.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=242364060&location=0.22030&page=2&sort=PUBLISHED_DESC,242364060,0,1,Viken,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300000,Leilighet,Andel,1,62,70,3,1992,F - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=243946308,243946308,"1 day, 0:00:00",0,Viken,8658,2425976,,663893,14913,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1
8400000,Enebolig,Eier (Selveier),4,197,202,,2009,D - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=246076664,246076664,0:00:00,0,Viken,225342,8625342,25479,2193663,495,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1
4600000,Leilighet,Eier (Selveier),1,60,64,1,2018,D - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=246073939,246073939,0:00:00,0,Viken,126570,4726570,,1070497,8703,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1
5950000,Rekkehus,Andel,3,118,123,2,1957,G - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=238472146,238472146,"1 day, 0:00:00",0,Viken,1132,5951132,,1330331,13373,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1
6500000,Enebolig,Eier (Selveier),6,173,176,,1981,,https://www.finn.no/realestate/homes/ad.html?finnkode=246073426,246073426,0:00:00,0,Viken,176520,6676520,21041,1994879,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600000,Tomannsbolig,Eier (Selveier),3,201,240,3,1957,,https://www.finn.no/realestate/homes/ad.html?finnkode=236170062,236170062,"1 day, 0:00:00",0,Viken,118920,4718920,15000,1019052,805,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3550000,Leilighet,Andel,1,45,45,1,1966,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=246005699,246005699,"1 day, 0:00:00",0,Viken,9432,3609599,,797678,16265,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1
4270000.0,,,,103,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=235827976&location=0.22030&page=2&sort=PUBLISHED_DESC,235827976,0,1,Viken,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,Leilighet,Eier (Selveier),2,74,74,3,2003,D - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244166056,244166056,0:00:00,0,Viken,174042,6674536,,1416032,3409,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
